date,AAPL,AMZN,GOOG,META,MSFT,NVDA,UNH
2020-12-22,128.9635440724,160.326,85.9625641819,266.2909561781,216.4532806861,13.2456162844,317.5363890906
2020-12-23,128.0638893821,159.2635,86.4054696475,267.3079046797,213.6309015684,12.9772774008,319.9818202236
2020-12-24,129.0515537703,158.6345,86.7281721658,266.6000287619,215.3030645388,12.9618154949,323.0149131017
2020-12-28,133.6671734854,164.198,88.5855820237,276.1713087773,217.4391802409,12.8682959026,327.9057753676
2020-12-29,131.8874218156,166.1,87.7192230218,275.9519669436,216.6562600062,12.9114396078,329.2327535018
2020-12-30,130.7628534528,164.2925,86.7615895827,271.0566560191,214.2688365745,13.1134419272,326.9958475042
2020-12-31,129.755631354,162.8465,87.3780661091,272.3427967712,214.9840970358,13.0229149619,332.389065778
2021-01-04,126.5481668062,159.3315,86.1989799372,268.1354215977,210.4122294925,13.0812711875,331.2706127792
2021-01-05,128.1127836588,160.9255,86.8314170209,270.1593485177,210.6152088126,13.3718053876,326.8157576145
2021-01-06,123.8003084589,156.919,86.5506109656,262.5222646721,205.1540985336,12.5834975708,340.5310244727
2021-01-07,128.0247739608,158.108,89.1422064602,267.9360199308,210.9921704071,13.3112046918,345.9905916532
2021-01-08,129.129784613,159.135,90.1377462229,266.7695201789,212.2777061011,13.2441199709,344.4361315532
2021-01-11,126.1276760271,155.7105,88.1182369547,256.071620745,210.2189158543,13.588022685,341.9338299288
2021-01-12,125.9516566312,156.0415,87.1122230763,250.3388228191,207.7445012854,13.451608773,338.7301255763
2021-01-13,127.9954373948,158.2945,87.503755498,250.8871774033,209.1073624347,13.498493262,336.5216548244
2021-01-14,126.0592240398,156.3735,86.7945082321,244.9051273937,205.8983560407,13.1678079836,332.2468895494
2021-01-15,124.3283666467,155.2125,86.5955000331,250.6080150696,205.54072581,12.8278954387,332.9767275232
2021-01-19,125.0031076643,156.038,89.3222614974,260.3188762518,209.2040192538,12.9932380779,333.8203064799
2021-01-20,129.1102269023,163.169,94.1124237626,266.6797894287,216.8399079625,13.3329012372,332.5407204219
2021-01-21,133.8431928813,165.3495,94.3293875887,272.053664354,217.4488459228,13.8334180953,336.4837411635
2021-01-22,135.9945410536,164.6115,94.8181796565,273.67878794,218.3960827499,13.678799036,329.4223218067
2021-01-25,139.759400355,164.7,94.7358830329,277.1782871956,221.8563968736,13.6196946536,329.668760603
2021-01-26,139.9940928829,166.3065,95.6256841034,281.2062008688,224.5627878083,13.4022304283,325.2139054383
2021-01-27,138.9184187968,161.629,91.3138397903,271.3258482695,225.1137316772,12.8860022787,315.6217492113
2021-01-28,134.0583276985,161.881,92.9258560795,264.2072087581,230.9421378687,13.0189247926,320.5126114773
2021-01-29,129.041774915,160.31,91.5607296613,257.5571631641,224.2051575777,12.9578253256,316.1809757107
2021-02-01,131.1735653766,167.144,94.833142679,261.2261538366,231.6380669662,13.2044676637,316.579069151
2021-02-02,132.0047680795,169.0,96.1379182398,266.2809860948,231.5027474195,13.5234318199,321.0528811462
2021-02-03,130.97798827,165.6265,103.2483465251,265.8522725107,234.876070406,13.4972463341,320.2661726809
2021-02-04,134.3516933584,166.55,102.8642956147,265.6927511771,233.9191678969,13.6306676191,312.1431708168
2021-02-05,133.9360920069,167.6075,104.6414039186,267.2979345964,234.1028158532,13.5575976443,307.5840530844
2021-02-08,134.0829947109,166.147,104.3875313037,265.7824819273,234.3637892648,14.4032641444,307.4229200252
2021-02-09,133.2015784868,165.25,103.9186899325,268.6438958486,235.620327913,14.2281954676,312.4370016893
2021-02-10,132.5943806436,164.329,104.5107268555,271.0566560191,234.7020881316,14.727964169,316.0103642363
2021-02-11,132.33974929,163.1065,104.5361639938,269.5810836834,236.3162570105,15.2132685067,315.6975765333
2021-02-12,132.5747936164,163.8855,104.9461508099,269.6907546002,236.799541106,14.9244800056,311.1195019704
2021-02-16,130.4398076514,163.4475,105.8334580433,273.1503735225,235.5526681397,15.292573121,307.6883156521
2021-02-17,128.1383319551,165.432,106.1531679571,272.7515701885,236.5772304221,14.8693657925,309.8114806667
2021-02-18,127.0316649182,166.4115,105.5990373577,268.5840753485,236.1800286839,14.792555034,311.2806350296
2021-02-19,127.1883611358,162.495,104.7980168873,260.7775000859,233.4480557527,14.8898154101,307.6504019911
2021-02-22,123.3982713723,159.037,102.9894862361,259.5511798339,227.1897064139,14.320468132,310.5507970558
2021-02-23,123.2611621819,159.725,103.287749151,265.0596508845,225.988413352,14.1072434616,312.3232607064
2021-02-24,122.7616929882,157.9765,104.5002527398,263.519273007,227.228457803,14.4633660691,314.8824328223
2021-02-25,118.4917210582,152.858,101.317617857,253.9280528249,221.8420147189,13.2747943972,311.7166421308
2021-02-26,118.7561459254,154.6465,101.5919399359,256.8492872463,225.1261949446,13.6807941206,314.8919112375
2021-03-01,125.1513103068,157.307,103.8189364493,264.117478008,229.5438533014,13.8077313806,317.1951661418
2021-03-02,122.5364421754,154.7265,103.5361353243,258.2251587485,226.5696841884,13.3733017011,317.1856877266
2021-03-03,119.5396270135,150.25,101.0856910085,254.6458988261,220.4566525588,12.7732799968,315.5080082284
2021-03-04,117.6494788885,148.8785,102.2019324859,256.869227413,219.652561235,12.3398478596,316.3989792613
2021-03-05,118.912842143,150.023,105.1671047752,263.4893627569,224.3705428573,12.4308735961,328.9957931207
2021-03-08,113.9573242609,147.5975,100.9590040848,254.5461979926,220.2919591551,11.5647574785,331.9056666006
2021-03-09,118.5847594374,153.1425,102.3819875232,264.9449949259,226.482493563,12.4934693766,333.6212597598
2021-03-10,117.5025761845,152.882,102.4982003312,264.1075079246,225.1649463337,12.4415806038,331.3653969317
2021-03-11,119.4416918775,155.6795,105.4778368755,273.0606427723,229.7279223996,12.9657071021,334.6828422671
2021-03-12,118.5308951126,154.4745,102.8418510809,267.5970370969,228.3909994759,12.8285012125,338.6353414239
2021-03-15,121.4297751385,154.084,103.0697877901,272.9310316888,227.4803418321,13.1630341178,336.5998388379
2021-03-16,122.9771502874,154.593,104.3680793745,278.444487781,230.2898175415,13.2628202194,337.2846808294
2021-03-17,122.1838756857,156.7865,104.2962568666,283.1603372052,229.6407317742,13.3127132701,334.9828508024
2021-03-18,118.0412194325,151.3995,101.5600188213,277.7864622799,223.5180122972,12.6952867669,344.3708931029
2021-03-19,117.5123696981,153.748,101.9081584778,289.2420880483,223.1595619481,12.818273137,347.7285212003
2021-03-22,120.8421643224,155.5435,101.6782266989,292.6618266372,228.6235078104,13.1580448127,348.9460180741
2021-03-23,120.0097156663,156.875,102.394955476,289.7605323825,230.1638755269,13.0427918655,350.5059359437
2021-03-24,117.6103048341,154.3535,102.0009292172,281.2959316189,228.1100519049,12.6159568162,352.5033917524
2021-03-25,118.0999805141,152.313,101.9660154981,277.9061032801,225.0874435556,12.5084372918,352.9694647744
2021-03-26,118.7071783574,152.6015,101.5266014044,282.1732989536,229.0982123268,12.8117870404,358.0962680166
2021-03-29,118.8834616022,153.7865,102.5440869335,289.9499639661,227.8969192649,12.9205538911,360.5502851529
2021-03-30,117.4242280757,152.7645,102.5236374694,287.1384004616,224.6127390391,12.8442175234,355.3188532731
2021-03-31,119.6277686359,154.704,103.1765240172,293.6488648888,228.4103751704,13.3196982972,353.9016108184
2021-04-01,120.460217292,158.05,106.624004398,297.766509312,234.7849786765,13.7822068778,349.145763655
2021-04-05,123.3003362363,161.3365,111.0031823122,307.9858447451,241.2952120443,13.9575809512,352.1039005907
2021-04-06,123.6039351579,161.191,110.9632809189,305.3437726576,240.1229825242,13.8318504633,346.5776061868
2021-04-07,125.2590389565,163.9695,112.2067080875,312.1533395852,242.0993033681,14.1132472696,347.7855913663
2021-04-08,127.6682433023,164.965,112.9927655354,312.0835490017,245.3447322047,14.2863761558,347.0722142918
2021-04-09,130.2488341361,168.61,114.0122461341,311.5252243342,247.8635724959,14.36919862,357.9250575187
2021-04-12,128.5300724992,168.9695,112.4615782372,310.607976666,247.9216995795,15.1764681814,357.90603413
2021-04-13,131.6542033379,170.0,113.0840399726,308.8333018298,250.4211641761,15.6459617891,356.2129525398
2021-04-14,129.3037600737,166.65,112.4640720742,301.9140639854,247.6116884667,15.2443227304,357.2877739988
2021-04-15,131.7227579331,168.9545,114.5499174088,306.8991056601,251.3996367507,16.1027326688,370.9655904408
2021-04-16,131.3897784707,169.972,114.6047818246,305.2640119908,252.6009298127,15.8784634057,371.9167598734
2021-04-19,132.0557373955,168.6005,114.8362099057,301.3357991511,250.6633603579,15.3288914515,370.8038916372
2021-04-20,130.3614595426,166.7345,114.3987908817,301.7445725684,250.1983436888,15.1387989281,377.1672151419
2021-04-21,130.743406573,168.101,114.3818327895,300.5681027332,252.4459242563,15.3276441252,379.3358814484
2021-04-22,129.2156184512,165.452,113.1164598546,295.6329114753,249.142368336,14.8184855422,377.1767268362
2021-04-23,131.5464746883,167.044,115.4796198726,300.2291198993,252.9981315509,15.2325978635,380.7626355974
2021-04-26,131.9382152323,170.45,116.0502097967,302.1334058191,253.3856454418,15.4448927945,376.529931622
2021-04-27,131.6150292835,170.8715,115.0716281261,302.6618202366,253.7925350273,15.3488486718,375.2363411935
2021-04-28,130.8217546818,172.925,118.7021561486,306.1812596589,246.6138401976,15.2440732652,375.3219464424
2021-04-29,130.7238195458,173.5655,121.1949956948,328.5242164448,244.6278315065,15.2919705939,381.9420856939
2021-04-30,128.7455297984,173.371,120.208932513,324.1074695211,244.3081325464,14.9773949089,379.326369754
2021-05-03,129.8032292673,169.3245,119.4632752258,321.6149486837,243.9981214337,14.8050144185,386.0796727261
2021-05-04,125.2100713884,165.5935,117.4223189587,317.4075735103,240.0551675933,14.3205528956,391.2540344399
2021-05-05,125.4549092285,163.527,117.5465120453,314.0775656716,238.7763717532,14.4275734894,392.3573909818
2021-05-06,127.061045459,165.3185,118.7739786566,319.0626073463,241.9346099644,14.4919355249,394.7067794805
2021-05-07,127.7367978975,164.5805,119.6388413563,318.1254195114,244.5793922701,14.7805668236,397.2559135601
2021-05-10,124.4406175662,159.5245,116.7943707817,305.0546402404,239.4642089096,14.2352357787,400.337702522
2021-05-11,123.5184718783,161.1955,115.1534259824,305.612964908,238.5438634186,14.2756491499,391.5964554357
2021-05-12,120.4381128782,157.597,111.6780146263,301.6448717349,231.5395498398,13.7290707787,385.5755529268
2021-05-13,122.5963261904,158.0735,112.819693242,304.3467643226,235.4437522911,13.6360202391,388.609783417
2021-05-14,125.0292211968,161.145,115.5225138704,314.9948133397,240.4039300952,14.2125344406,389.7892335136
2021-05-17,123.8716340567,163.5195,115.7843667639,314.516249339,237.5266394549,14.135200212,388.6763652773
2021-05-18,122.4786054643,161.614,114.8875829496,309.0327034968,235.4921915274,13.9857705249,390.3409117845
2021-05-19,122.3216444961,161.59,115.1509321453,312.6518437526,236.0734623639,14.0356635757,389.5038826838
2021-05-20,124.8918803497,162.384,117.5140921633,317.656825594,239.3360768486,14.5812440858,388.6858769716
2021-05-21,123.0475889738,160.154,116.9659467729,315.2839457569,238.0640456061,14.9596828758,391.5298735754
2021-05-24,124.685869079,162.2495,120.0368577544,323.6588157703,243.5114465762,15.5786061706,390.8830783611
2021-05-25,124.4896678688,162.9525,120.1565619343,326.8093621087,244.424201819,15.6142797019,392.8805341698
2021-05-26,124.4406175662,163.258,121.3765470343,326.6797510252,244.2008680894,15.6664179399,393.032721279
2021-05-27,122.9004380662,161.5055,119.8293705093,331.75452345,242.0840527391,15.4548714047,392.5476248683
2021-05-28,122.243164012,161.1535,120.2807550209,327.7465499436,242.4433287389,16.2097532627,391.8057127108
2021-06-01,121.9194320152,160.9325,121.1910055555,328.1453532776,240.2294117671,16.229710483,386.8596316609
2021-06-02,122.684616735,161.6995,120.7655569495,328.1652934443,240.1323101455,16.7423615796,386.0321142545
2021-06-03,121.1934875375,159.3505,119.9341116667,325.0645975226,238.5883943625,16.9334519641,388.0390817574
2021-06-04,123.4988517573,160.311,122.285800034,329.3617034462,243.5211567384,17.5406503919,385.8323686736
2021-06-07,123.5086618178,159.9005,123.0005337414,335.5730653728,246.4536257098,17.5813132282,380.7055654314
2021-06-08,124.3327069006,163.2055,123.836467931,332.6817412015,245.2495656023,17.4196597438,382.1228078861
2021-06-09,124.7152992605,164.0575,124.2629140719,329.2620026127,246.2400021424,17.3251124126,381.5140594492
2021-06-10,123.7146730885,167.4825,125.7691916688,331.4653910329,249.7842113297,17.3917349842,381.885015528
2021-06-11,124.9311205917,167.3415,125.3866370605,330.268981031,250.4153718699,17.791220891,378.4608055703
2021-06-14,128.0016695313,169.1935,126.0405211432,335.7624969565,252.3574043013,17.9843514919,379.6687907498
2021-06-15,127.1776244484,169.1565,125.7223075316,335.7425567898,250.8717494913,17.7545410483,380.7341005144
2021-06-16,127.6779375344,170.7625,125.3866370605,330.0895195307,249.9201535999,17.7762495266,377.8520571334
2021-06-17,129.286787458,174.462,126.059474305,335.5032747894,253.3381306792,18.6216325701,377.9471740767
2021-06-18,127.9820494102,174.345,125.2579550672,328.6737676951,251.9107368421,18.6031678873,371.7360376812
2021-06-21,129.787100544,172.698,126.1432672309,331.295899616,255.0179887324,18.3920716492,380.0420281988
2021-06-22,131.4351907097,175.272,126.6864249472,338.0157357934,257.8145154336,18.8506944455,380.6339493621
2021-06-23,131.1605090154,175.191,126.1497512073,339.5710687959,257.5863266229,19.0208689542,377.6457021989
2021-06-24,130.8760172606,172.454,126.9682285373,342.1533203834,258.9603145682,19.1688359391,380.8057974418
2021-06-25,130.5817154453,170.073,126.6819360404,340.3487352972,257.3387174879,18.9946690665,386.6104436886
2021-06-28,132.2199955505,172.1945,126.5068686773,354.5760442367,260.9314774861,19.9468478427,383.278500366
2021-06-29,133.7405549295,172.407,125.7078432766,350.8372629807,263.5338009442,19.9885181403,380.0706695454
2021-06-30,134.3585887416,172.008,125.0070750568,346.6697681407,263.0482928363,19.9643144345,382.3046945812
2021-07-01,134.6627006174,171.6485,126.0569804679,353.329783818,263.7280041873,20.1734144907,386.5531609953
2021-07-02,137.3016068945,175.549,128.4016860915,353.6388564019,269.6026522924,20.4478895048,390.8207216406
2021-07-06,139.3224793595,183.787,129.4510927352,351.7246003988,269.6123624545,20.6589857429,391.6799620389
2021-07-07,141.8240447895,184.829,129.7568371613,349.4414513118,271.8165692642,20.3328595216,393.0165582142
2021-07-08,140.5193067417,186.5705,128.8585570447,344.6159309707,269.3793185628,19.8647548612,391.3840014573
2021-07-09,142.353788057,185.967,129.2550771406,349.3716607283,269.8842469949,20.0119732778,393.4461784134
2021-07-12,141.7553743659,185.9275,130.2421378572,352.1034635661,269.2822169412,20.4733408243,397.1981948196
2021-07-13,142.873721264,183.868,130.6715766026,351.0366646477,272.8361362907,20.2113419472,399.5849737039
2021-07-14,146.317052503,184.084,131.7568945002,346.5900074739,274.3217911007,19.8036217899,395.9570697997
2021-07-15,145.6597784488,181.56,130.942906077,343.4294910521,272.8846871015,18.9300426768,401.0265881501
2021-07-16,143.6094758023,178.6815,131.520478745,340.1393635468,272.6128025611,18.126329931,400.6924391063
2021-07-19,139.7443119614,177.4795,128.9353672268,335.9419584568,268.9812019143,18.7438987127,390.5343081744
2021-07-20,143.37403435,178.6595,130.7783128297,340.6378677143,271.2242493726,18.5764689541,394.2672303496
2021-07-21,142.6382798118,179.26,132.2736175434,345.194195805,273.2439631013,19.3729455405,395.8615986443
2021-07-22,144.0116882832,181.9015,132.9998229014,350.1393571462,277.8465799638,19.5565942772,396.9404227001
2021-07-23,145.7382589329,182.832,137.4762604618,368.6837121761,281.2742672052,19.5206630026,398.7830159988
2021-07-26,146.1600915348,184.991,139.3002529028,371.3457244303,280.6722371515,19.2571669891,394.8114159352
2021-07-27,143.9822581016,181.3195,136.4592737002,366.7096356729,278.2349864501,19.1713311665,396.3007659591
2021-07-28,142.2262572704,181.516,136.0452967447,372.163271265,277.924261261,19.4657679998,390.6393264454
2021-07-29,142.873721264,179.996,136.2039047831,357.2480265743,278.1961458014,19.6244644625,393.4175370668
2021-07-30,143.0895425953,166.3795,134.8876575717,355.2340697378,276.6522300184,19.4617756359,393.5511966843
2021-08-02,142.7560005379,166.574,135.6542630904,350.8970834808,276.564838559,19.712296467,396.7494803893
2021-08-03,144.5610516717,168.312,135.9440469592,350.189207563,278.7981758552,19.7771723794,402.7928045245
2021-08-04,144.1588391908,167.736,135.6931669489,357.8462315753,278.2058559636,20.2352961302,402.4491083652
2021-08-05,144.2667498564,168.7995,136.6024199486,361.8841153318,281.1286147729,20.5976031488,392.5678437839
2021-08-06,143.5800456207,167.247,136.6981832925,362.4224998327,281.0703537999,20.3271204986,396.3198601901
2021-08-09,143.5309214776,167.0935,137.6618019406,360.5281839963,279.9731054762,20.2562560404,392.2623360867
2021-08-10,143.0495048746,166.034,137.7560689823,360.0496199955,278.1378848285,19.8979413856,393.1311236006
2021-08-11,143.3049504191,164.6055,137.3500723055,358.8831202436,278.6331030985,19.661393828,389.2740889235
2021-08-12,146.2818734944,165.175,138.0483466882,361.5650726646,281.4102094754,19.8670005658,387.5747023578
2021-08-13,146.4881948957,164.6985,138.0648060129,362.0934870821,284.3620987712,20.1494603076,391.1166822222
2021-08-16,148.4728102792,164.9495,138.5735487774,365.4633752542,286.0613771487,19.9119146591,398.3152073375
2021-08-17,147.5591012165,162.098,136.9620312557,357.3776376579,284.5854325008,19.4208539066,402.6782391381
2021-08-18,143.7961918506,160.061,136.2333320606,354.3866126531,282.8473134747,19.0036518851,398.4202256084
2021-08-19,144.1302360241,159.3875,136.5759852756,354.0575999025,288.7235483778,19.7602048331,408.5115267314
2021-08-20,145.5941354902,159.9975,138.0957295927,358.294885326,296.1077574697,20.7762614307,410.2491017593
2021-08-23,147.0875094422,163.2935,140.751666084,362.2629784991,296.3898945759,21.9160813074,406.0961065005
2021-08-24,146.9990859845,165.289,142.0474638313,364.4165165025,294.414934832,21.751396299,404.2344189707
2021-08-25,145.7611575769,164.959,142.5976042913,367.2879005071,293.8214740223,22.1705945023,400.7306275684
2021-08-26,144.9555216292,165.8,141.7726429849,363.2898970841,290.980645228,22.0258713131,397.9715111781
2021-08-27,145.9969534641,167.4815,144.1941587906,371.5152158473,291.5935637692,22.5927869786,399.7950102458
2021-08-30,150.4377760055,171.0785,145.1108933016,379.5211927768,295.3586348082,22.6446877085,399.355842931
2021-08-31,149.1703731121,173.5395,145.1034117903,378.2450221081,293.6949987677,22.3462585114,397.4177784769
2021-09-01,149.838461459,173.95,145.4824750266,380.9070343624,293.6463544391,22.4021615927,398.448866955
2021-09-02,150.958491923,173.156,143.8634759936,374.1572879349,292.9847915692,22.3572394738,404.5208324368
2021-09-03,151.5971057841,173.9025,144.4181053605,375.1343561031,292.9750627034,22.8034658555,403.7093276161
2021-09-07,153.945239827,175.4645,145.1602712758,381.0366454459,292.041091593,22.6227791103,402.162694899
2021-09-08,152.3929169032,176.275,144.5263378898,376.4404370219,292.0702781902,22.3003381231,396.5776323096
2021-09-09,151.3711347255,174.208,144.5562639347,376.8691506059,289.190533933,22.1386184948,395.7756746045
2021-09-10,146.3604721235,173.4575,141.5711409488,377.557086357,287.6922886101,22.4390975572,387.0018754256
2021-09-13,146.9303121841,172.8585,143.11133473,375.3836081868,288.937583424,22.1136617621,397.167728953
2021-09-14,145.5253616898,172.5,143.0524801749,375.4035483535,291.6616658294,22.203506,395.2706139686
2021-09-15,146.4194210953,173.7895,144.8480428732,372.8013565993,296.5552852934,22.3023346617,400.042145596
2021-09-16,146.1836252081,174.412,144.0175951252,371.9439294313,296.9444399228,22.203506,399.390611157
2021-09-17,143.5014469917,173.126,141.114768763,363.6288799179,291.7394967553,21.8620978959,402.5716322419
2021-09-20,140.4361004587,167.7865,138.6742997955,354.6358647368,286.3205185416,21.0764599486,395.4239161896
2021-09-21,140.9175170616,167.1815,139.3022479725,356.410539573,286.8069618283,21.2092297669,395.0789861924
2021-09-22,143.2951255904,169.0025,140.591062976,342.1832306335,290.4844730756,21.9030269376,391.5913606656
2021-09-23,144.2579587963,170.8,141.4768739071,344.9250035545,291.4379019175,22.4430906345,390.9494076153
2021-09-24,144.346382254,171.276,142.2813857495,351.9040618991,291.2335957371,22.042784641,390.0391756784
2021-09-27,142.8235338161,170.29,141.1521763192,352.5222070667,286.1940432871,21.6225132614,388.3049443038
2021-09-28,139.4241431096,165.798,135.8482836153,339.630889296,275.8328012807,20.6631764542,381.9333207451
2021-09-29,140.3280273437,165.056,134.189383189,338.5940006277,276.2997868359,20.4814914397,383.6483893421
2021-09-30,139.0213251357,164.252,132.936978207,338.374658794,274.2761827633,20.6801470324,374.3831863628
2021-10-01,140.1511804284,164.163,136.1260970661,341.9838289665,281.2615083601,20.7061020345,376.0024410717
2021-10-04,136.7026655787,159.489,133.4352468558,325.2540291062,275.4339177856,19.6978500311,370.8093283367
2021-10-05,138.6381568191,161.05,135.8413008715,331.9638952004,280.9307269252,20.4156056652,376.9605799527
2021-10-06,139.5125665673,163.1005,137.0153993692,332.6418608681,285.1627835193,20.6641747235,377.7462538351
2021-10-07,140.7799694608,165.1215,138.8423844148,328.2350840277,286.855606157,21.0385257149,387.7588051416
2021-10-08,140.3968011441,164.431,139.7107384864,329.0626009457,286.855606157,20.7949480031,391.3614073342
2021-10-11,140.3083776865,162.315,138.5052176414,324.476362605,286.2524164815,20.6591833769,388.0366654171
2021-10-12,139.0311499644,162.3665,136.3759795417,322.8013886023,284.9390196074,20.6352249135,386.3599223753
2021-10-13,138.4416602465,164.214,137.5600533877,323.5690850202,288.2760205541,20.9027610886,386.6569454284
2021-10-14,141.2417364065,164.993,141.0633957191,327.5471482766,294.5414100865,21.7083644221,402.7632600181
2021-10-15,142.3028178987,170.451,141.32574738,323.7884268539,295.9618244837,21.8241636621,410.1505107906
2021-10-18,143.9828635946,172.337,142.6080784071,334.3367750375,298.9583151296,22.1835406138,406.8449316512
2021-10-19,146.1541507222,172.2075,143.4674546652,338.972863795,299.8728285086,22.2514229269,406.6149783197
2021-10-20,146.6453921538,170.753,142.063923156,339.7605003796,299.0750615184,22.0647465659,416.8766457352
2021-10-21,146.8615383837,171.7505,142.4285221372,340.857209548,302.3342315392,22.6527271896,423.7656642896
2021-10-22,146.0853769218,166.7775,138.2832661412,323.6388756036,300.7776130218,22.6866683462,430.3576597909
2021-10-25,146.0362527786,166.0185,138.4309012964,327.7066696102,299.7755398513,23.1259068427,430.6738456217
2021-10-26,146.7043411256,168.8035,139.3276851107,314.8652022562,301.7018552665,24.674222543,435.6082608588
2021-10-27,146.2425741799,169.6245,146.066531671,311.2859423338,314.4077539147,24.4086829065,434.4968197569
2021-10-28,149.8974104308,172.3285,145.7687675235,315.971881508,315.5557600713,24.8978348685,436.3747719636
2021-10-29,147.1759328999,168.6215,147.9049883671,322.6019869353,322.6286454596,25.5227514568,441.1942105351
2021-11-01,146.3506472948,165.9055,143.4195729932,328.9928103622,320.4396506696,25.7823014775,435.1004472519
2021-11-02,147.3920791298,165.6375,145.5034232581,327.0984945259,324.0977041854,26.3553080616,433.1170997682
2021-11-03,148.8363289386,169.2,146.4281380477,330.6279040315,324.9441155042,26.5519671157,438.1856544487
2021-11-04,148.3156130211,173.85,148.3164714855,334.8452492883,327.3179587432,29.7494237166,437.6395152866
2021-11-05,148.8461537672,175.9495,148.8730959219,340.1094532968,326.9482618454,29.7005085204,436.7292833496
2021-11-08,148.0196679848,174.449,148.9833235209,337.6069623761,327.8530463586,30.7506878349,443.2542091292
2021-11-09,148.3837152937,178.8115,148.8805774332,334.3666852876,326.8412443223,30.6039422463,444.9117893934
2021-11-10,145.5402106376,174.1025,146.2645423352,326.6598108585,321.8308784695,29.4080156125,440.6480713729
2021-11-11,145.4910150553,173.625,146.3862415848,326.759511692,323.4166835841,30.3374043404,438.2431427816
2021-11-12,147.5769077442,176.2575,149.2765987617,339.8701712964,327.5903669838,30.3374043404,439.7761649912
2021-11-15,147.5867468607,177.284,149.0197335423,346.5202168904,326.9579907111,29.9730360422,431.9290075558
2021-11-16,148.5706585064,177.035,148.7085026746,341.9339785497,330.3047205235,30.1507279794,430.7984036762
2021-11-17,151.0205985043,177.45,148.6945371869,339.7505302962,330.5284844354,29.2103582891,430.1564506259
2021-11-18,155.3301315126,184.803,150.3374770559,337.6767529595,332.6240147536,31.6201804042,430.6546828441
2021-11-19,157.9670147232,183.8285,149.5828419552,344.2669780535,334.41739884,32.9279132007,421.581107641
2021-11-22,158.4294531967,178.6285,146.7159268469,339.9898122966,331.220496773,31.9006940804,419.2240859937
2021-11-23,158.8131787386,179.002,146.3952193983,336.2410609572,329.1249664547,31.6910575252,428.4126378625
2021-11-24,159.3346519108,179.0205,146.3558167724,340.0396627133,329.3491394655,32.6174514452,431.3157986719
2021-11-26,154.2871851682,175.228,142.4539592755,332.1234165339,321.3276443402,31.4484780828,421.4948751417
2021-11-29,157.662002113,178.0785,145.753804501,337.0187274585,328.1015679272,33.318236501,433.078774213
2021-11-30,162.6405950405,175.3535,142.1008319448,323.4893243534,322.2145897307,32.6194479838,425.6244537188
2021-12-01,162.1191218682,172.186,141.2688878946,309.6707888312,321.7175104459,31.3845888469,425.7394303845
2021-12-02,161.125371106,171.868,143.4220668303,309.4614170808,321.14245794,32.0744807157,427.3491037046
2021-12-03,159.2362607462,169.4895,142.1691630808,305.9220374918,314.8266270272,30.643778765,431.9002633894
2021-12-06,162.6602732734,171.3685,143.442017527,316.9190394262,317.9260625677,29.9888307681,442.2719446899
2021-12-07,168.4259955174,176.1645,147.6715652163,321.8442606008,326.4348903252,32.374998013,446.7128314006
2021-12-08,172.2632509358,176.158,148.3538790417,329.5710751965,326.4836235884,31.7749618146,450.6827149754
2021-12-09,171.75161688,174.171,147.7408938872,328.8332890287,324.6609995442,30.4411043087,454.9698047437
2021-12-10,176.5629448277,172.212,148.3084912068,328.7634984452,333.8618396393,30.1495725783,459.6894484125
2021-12-13,172.912632622,169.5675,146.3428488196,333.4893179528,330.8013907094,28.1158392403,459.6029376324
2021-12-14,171.5253172015,169.0915,144.6131234202,332.7415617016,320.021592886,28.2915569956,460.8717624069
2021-12-15,176.4153580808,173.315,147.0052119483,340.6378677143,326.1717307039,30.4101540222,475.2133272822
2021-12-16,169.4886200948,168.871,144.4814488223,333.8980913701,316.6687443768,28.3414768124,473.7522563297
2021-12-17,168.3866390516,170.0175,142.450966671,332.7914121184,315.596612586,27.756416559,468.2347910225
2021-12-20,167.019001864,167.079,142.0504564358,324.476362605,311.8051647078,27.6745480594,464.9762183062
2021-12-21,170.2068755962,170.417,143.8649722959,333.2001855357,318.9981943585,29.0283734921,468.3213018026
2021-12-22,172.8142414574,171.037,146.5867460861,329.4614042797,324.7584660706,29.3528523016,474.9730195597
2021-12-23,173.4439449107,171.0685,146.7797690762,334.237074204,326.2107173144,29.5924674224,476.1745581719
2021-12-27,177.4287870759,169.6695,147.6989974242,345.1443453882,333.7741197655,30.8953746419,480.1348294378
2021-12-28,176.4055189644,170.661,146.0869811351,345.1842257216,332.6045214484,30.2733737241,483.4414636986
2021-12-29,176.4940710125,169.201,146.1433418531,341.914038383,333.2867871334,29.9528885,485.9791132476
2021-12-30,175.3330552705,168.6445,145.6425793672,343.3297902186,330.7234174882,29.5385540202,484.8736977243
2021-12-31,174.7131909337,166.717,144.322840784,335.3437534558,327.7994216953,29.3638346613,482.6724789868
2022-01-03,179.0817586408,170.4045,144.7168670428,337.5272017093,326.2691972303,30.0726960604,482.8070513113
2022-01-04,176.8089227391,167.522,144.060489123,335.5232149561,320.6746186131,29.2430287045,471.8682437858
2022-01-05,172.1058250725,164.357,137.3141610515,323.2001919363,308.3645963248,27.5597324807,470.7051544092
2022-01-06,169.2328030669,163.254,137.2119137312,331.4653910329,305.927933164,28.132811978,451.4420873783
2022-01-07,169.4000680467,162.554,136.6667609453,330.7973954485,306.0838796063,27.2033049885,440.8204860464
