date,AAPL,AMZN,AVGO,BRK-B,GOOG,JPM,LLY,META,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2022-05-25,138.7908625854,106.775,50.1574204263,308.64,105.5785878936,118.5542992622,300.7879738224,183.2800422113,257.541163378,16.9505767894,136.297872159,219.6,480.2172105898,200.2556183381,89.2077956979
2022-05-26,142.0107473849,111.0775,51.9528339859,312.5,108.0290322094,120.6041221039,307.1072547291,191.0567072238,260.8570598134,17.8253164222,137.4899270977,235.91,484.2086564166,204.8827963325,89.5227557242
2022-05-27,147.7986384663,115.1465,55.0304162411,319.11,112.5209315597,122.3092020131,316.9241841376,194.5462363961,268.0578526642,18.7839351979,139.5924491942,253.21,488.9135490819,209.136656357,90.402791092
2022-05-31,147.0084826872,120.2095,54.7332248216,315.98,113.7578747519,123.2036701623,307.0876600596,193.060693977,266.7138354699,18.6451351877,138.804003408,252.7533333333,478.9542168621,208.4391412029,88.9298897923
2022-06-01,146.8800823731,121.684,54.1190292213,312.21,113.8556331654,121.0420388019,304.7754890612,188.0756523024,267.2534044165,18.2936416366,136.7014813115,246.79,474.8760004739,206.2385300124,90.6343793466
2022-06-02,149.3493191826,125.511,54.4133902464,314.95,117.4557363756,122.9893705015,296.300794512,198.2650774854,269.3724388249,19.5638115144,138.1751240309,258.3333333333,474.5964064425,211.2684984479,90.4768993335
2022-06-03,143.591058943,122.35,53.1472604528,310.94,114.2815805389,121.2749732157,295.5366024023,190.2092501391,264.8989217405,18.6930661265,136.9361377955,234.5166666667,468.1850260687,208.9107007437,91.79232062
2022-06-06,144.341706933,124.79,52.9500763047,312.15,116.7220495063,120.874326024,297.2119466427,193.6688690614,263.6530079911,18.7589711673,136.401121012,238.28,472.5910423557,209.1956012996,91.5607323653
2022-06-07,146.8800823731,123.0,54.0595909374,313.65,116.9405096346,121.1911168268,305.7748172046,195.0646807303,267.3318871724,18.8987697388,137.9216950282,238.8866666667,479.2627344139,210.7281698073,95.7571115399
2022-06-08,146.1393113303,121.18,53.3397272769,308.74,116.9489886807,119.2624198803,307.1366467333,196.0517189819,265.2815251754,18.6251639632,136.2040095655,241.8666666667,475.8208354763,209.7457540973,96.8872622227
2022-06-09,140.8847753998,116.15,52.477400428,300.8,114.6347078695,116.7560455875,297.1041759605,183.4495336283,259.7681115757,18.0258987134,133.7448096133,239.7066666667,471.8679543436,202.485702,94.7937044005
2022-06-10,135.4425774718,109.65,51.0669205164,291.71,111.1528125371,111.3892366929,290.9906390834,175.0447533647,248.1919050853,16.9532139163,133.2379516079,232.23,467.2401910662,196.0017583136,93.0614242556
2022-06-13,130.2571801719,103.67,48.8356262082,281.56,106.6130315148,108.0722506399,285.376766278,163.7685890966,237.6654054546,15.6278389389,129.6711730513,215.7366666667,452.8459190388,188.8792444157,88.7909368395
2022-06-14,131.1263515289,102.31,49.0762097383,277.64,106.9297488241,106.2739969652,284.8966968757,163.2401746791,239.8531122744,15.8166074926,125.6256952673,220.89,445.1811861107,190.1170882103,89.0225250942
2022-06-15,133.7634964414,107.67,49.693235733,278.93,110.1183689159,107.5318427999,287.0521105183,168.8433615214,246.9852327138,16.5067613052,124.3773227725,233.0,447.6686088723,192.7106656849,87.9016379416
2022-06-16,128.4595757747,103.66,46.9071841084,268.56,106.3731243876,105.6870022423,282.2318218267,160.3887308412,240.3240088096,15.5818952697,125.1376097806,213.1,441.3150755394,185.7256899864,84.6594023762
2022-06-17,129.9411178603,106.22,47.0458734375,268.08,107.5995934641,105.3143071802,285.0044675579,163.2501447625,242.9531811312,15.8605536109,124.2365288821,216.76,437.4156264078,186.668809068,79.7775219678
2022-06-21,134.1980821198,108.68,47.915748005,271.77,111.7388642511,107.9231726151,291.3139511298,156.5801590017,248.9276809216,16.5457135465,128.0004188853,237.0366666667,464.760150591,190.9717898781,84.7427741479
2022-06-22,133.6844808635,108.95,47.1862210638,269.79,111.7578174129,107.3175431391,300.4744591108,155.3837489998,248.3292499081,16.3399658107,129.9996921288,236.0866666667,473.8169356708,190.4118129233,81.3893762203
2022-06-23,136.5685494569,112.44,47.231875944,267.52,112.4067138214,106.1435536934,306.3822519584,158.2750731711,253.9505772971,16.2051311295,133.5664706854,235.07,483.6187767882,193.1822252257,78.9345407208
2022-06-24,139.9168345705,116.46,48.4217562615,278.28,118.2457839628,109.3114617215,319.0208137717,169.6509382727,262.6229218204,17.1050277796,135.4906538541,245.7066666667,479.5838629225,201.8962525739,80.5000773224
2022-06-27,139.9168345705,113.22,48.1002698128,278.4,116.3350059914,108.4356283255,320.6373740037,168.9829426883,259.8662150205,16.8483424976,134.4581653246,244.92,489.2792674631,199.9805419393,82.4732092522
2022-06-28,135.7487628362,107.4,47.4097397485,273.86,112.2939923853,107.9138552385,311.1829459805,160.1992992575,251.61571531,15.9624287033,132.2711668938,232.6633333333,491.9692100402,194.6362004766,84.7613012083
2022-06-29,137.5167363917,108.92,46.6450205037,273.49,111.9797689131,107.4293516578,316.4539120701,163.4495464294,255.3240255247,15.5229675202,133.4726080918,228.49,499.0037001609,195.9919341565,81.6302280052
2022-06-30,135.037622635,106.21,46.2074945676,273.02,109.1028784565,104.922977365,317.658984243,160.7675940085,251.9590773669,15.1404365357,134.96502333,224.4733333333,496.9910812543,193.4278291532,79.3328725189
2022-07-01,137.2204279746,109.56,45.4494333262,277.5,108.8120970528,106.2646795886,318.1292563105,159.5512438398,254.6569220999,14.505215371,137.1426355014,227.2633333333,500.6389530226,195.6775611293,81.1022067845
2022-07-05,139.8180650981,113.5,45.3029572519,275.69,113.6062494573,105.8640323968,320.549197991,167.6868318529,257.8649047459,14.9456753295,135.8191729317,233.0666666667,488.8728732608,197.0136464949,78.5639995134
2022-07-06,141.1613299225,114.33,45.903128699,275.65,114.9294794125,105.1778244085,323.4590064085,169.2621050221,261.1611804923,15.1114720486,137.0863179452,231.7333333333,498.5973059586,197.5834476068,77.1466793948
2022-07-07,144.549122825,116.33,47.4183000386,279.28,119.0118907141,107.8380553771,321.3035927659,171.6748651927,263.3096459342,15.8385805517,137.0393866484,244.5433333333,497.716785187,199.2339059997,79.6107784245
2022-07-08,145.2306321844,115.54,47.4325671886,280.83,119.872264507,107.4996514376,323.7725211201,170.3687842739,262.5836804424,15.8186050434,136.1195332312,250.7633333333,501.8291074722,199.9903660964,79.7404678471
2022-07-11,143.0873346338,111.75,45.9269072825,278.51,116.2352525081,106.0896350232,324.3603612045,162.3927175944,259.4934219302,15.1334451078,137.0769316859,234.3433333333,500.203530663,201.4541655044,79.3328725189
2022-07-12,144.0651524104,109.22,45.7851869249,277.28,114.5663767335,106.1930362269,317.0319548197,162.781550845,248.8590085102,15.0635308287,135.8661042285,233.07,497.7554893967,201.218385734,78.2768300776
2022-07-13,143.6997053626,110.4,45.8194280852,277.47,111.9104402423,105.1966246273,315.9248559942,163.0008926787,247.9270257843,15.1454304128,136.7577988677,237.04,485.0024522865,200.5601672082,78.5917901039
2022-07-14,146.6430356394,110.63,46.0962107969,274.41,111.1652817225,101.5211818403,320.2650752836,157.5771673367,249.261232634,15.3531756994,136.3541897152,238.3133333333,486.1539025263,202.2892188579,77.0169899722
2022-07-15,148.3221166699,113.55,47.0302335561,278.48,112.4890104451,106.174236008,324.8796199456,164.207272764,251.8511635776,15.7426981118,136.166464528,240.0666666667,512.5888777806,206.3465957405,78.3138841983
2022-07-18,145.2602630261,113.76,46.7068448207,276.26,109.6390534289,105.0838233142,315.2488398972,166.7297038514,249.4280084902,16.0812829779,134.5144828807,240.5466666667,502.5451353524,203.566359281,79.7589949075
2022-07-19,149.1419032906,118.21,48.4131959715,283.55,114.3374424895,107.6876536262,319.5890591866,175.2541251151,254.6078703774,16.9711918738,135.199679814,245.53,516.1690171818,209.9029406109,81.769180958
2022-07-20,151.1568005271,122.77,48.6766626765,286.04,114.4172452761,107.6688534073,315.5035706004,182.5422560435,257.2959047659,17.7851938381,132.8625012335,247.5,502.6418958767,209.618040055,82.6677433861
2022-07-21,153.438375339,124.63,49.23878839,286.85,114.7564071191,108.4020619429,320.2944672878,182.6220167103,259.8171632981,18.0278962643,132.9876200707,271.7066666667,505.535035555,212.3884523573,81.2874773883
2022-07-22,152.1938799871,122.42,48.7479984269,285.93,108.0928744387,107.8756558148,322.087379545,168.7636008547,255.4221289696,17.2977914349,135.1132302516,272.2433333333,504.5190500493,209.9422372393,80.6668208658
2022-07-25,151.067908002,121.14,48.8041158839,287.99,107.9432442138,108.3080608486,324.830633272,166.1514390171,253.9211462636,17.0031526871,136.0296044184,268.4333333333,512.3179483124,210.502214194,83.3532446199
2022-07-26,149.7345201249,114.81,48.6119849294,285.31,105.1800727281,106.6160411512,324.8404306067,158.6738765051,247.1225775366,16.5127539577,136.2941247965,258.86,514.3692714288,208.7535142301,83.0290210634
2022-07-27,154.8606557413,120.97,50.2003943061,290.3,113.3199569604,108.3268610674,322.2735289051,169.0726734385,263.6431976466,17.768214656,137.5883852177,274.82,517.2914392644,206.7690344958,84.8261459196
2022-07-28,155.4137647866,122.28,50.7539597296,293.9,114.3075164445,107.9226563619,324.0958331665,160.2391795909,271.1677318654,17.9619770868,139.8745970567,280.9,523.9485633401,207.6335603207,85.8173436496
2022-07-29,160.5102695613,134.95,50.931823534,300.6,116.3524628509,108.4396623806,323.0083290105,158.6240260884,275.4156110267,18.1407578863,131.2304489879,297.15,524.7710277972,208.3801962603,89.7913980997
2022-08-01,159.5225748375,135.39,51.0164752912,295.86,115.1953224454,107.3586497962,317.5806055651,159.4515430063,272.7373869827,18.418417452,134.9998643753,297.2766666667,518.0364953019,207.6433844778,87.5218332039
2022-08-02,158.0410327518,134.16,50.5256853281,292.17,115.614287075,105.6854303177,313.7106583432,159.7107651734,269.6078870925,18.5033133624,134.1023845211,300.5866666667,518.1139037214,202.6330643565,87.1420284663
2022-08-03,164.0857244614,139.52,52.0028109341,294.96,118.4871873923,106.7946432304,307.4697561144,168.2950069372,277.1128006223,18.8698639402,136.8704013344,307.3966666667,523.1357749355,204.8140272328,84.3166517593
2022-08-04,163.7696621498,142.57,52.5792037977,292.91,118.5769655272,105.6196295517,299.5926989843,170.0597116901,278.2704212714,19.1914696242,136.6531167382,308.6333333333,516.4592987549,209.716281626,80.7687196978
2022-08-05,163.5424923633,140.8,52.4498483036,292.07,117.9285678861,108.8156667578,295.2132903559,166.6100628512,277.5444557796,18.9657463802,136.7192468327,288.17,517.726861624,212.0740793301,81.9359245013
2022-08-08,163.0677394372,139.41,51.88772259,292.34,117.8487650995,107.4902513282,296.3693758551,169.7406690229,275.0035765584,17.7712109823,137.2388404324,290.4233333333,519.2169736991,209.5689192695,82.3991010107
2022-08-09,163.117192867,137.83,50.6769171191,292.77,117.2103428068,108.4584625994,296.8788372616,168.0258146868,276.9460247661,17.0650767629,136.9176371162,283.3333333333,519.8555931598,206.5627271967,83.9183199613
2022-08-10,167.3899692021,142.69,52.3518805396,295.11,120.3525775288,111.2878955378,298.4366134851,177.8064664525,283.6759210817,18.0748387088,138.2118975375,294.3566666667,520.3006915719,208.3703721032,84.7149835573
2022-08-11,166.648167755,140.64,51.8782111566,296.47,119.524623618,112.932914688,295.0663303348,176.9590093678,281.5765073623,17.9200285193,137.2293932761,286.63,515.5981300881,207.7367139702,87.1420284663
2022-08-12,170.2187053869,143.55,53.095674631,301.55,122.3476471936,114.8035364645,302.7964274439,179.960004456,286.3737658147,18.6860892636,138.5614423228,300.03,526.0869709284,207.9827542322,87.8994599831
2022-08-15,171.2967901566,143.18,53.1651080947,302.82,122.5770802051,115.1137400756,308.5559284333,180.3488377066,287.9041795541,19.0086937231,140.3469548747,309.32,526.9965198574,212.9921339655,86.3284909111
2022-08-16,171.1385391813,144.78,52.4698223137,306.65,122.2079923171,116.2135528789,304.9881829399,178.933085871,287.1585933733,18.8558810844,141.6412152959,306.5633333333,528.4285756179,213.7007299199,85.5243043623
2022-08-17,172.6419234473,142.1,51.2276291125,304.26,120.0233910342,115.2359414982,311.3865364281,174.3269073636,286.4031968481,18.3125472579,140.9893615071,303.9966666667,527.3448577451,211.1222279747,86.2162788345
2022-08-18,172.2462960089,142.3,53.1165997844,304.27,120.5620598437,114.3429311024,311.2882514283,174.13747578,285.2726061699,18.7500108902,141.4900607942,302.87,527.5577308986,211.8406655395,88.2547982256
2022-08-19,169.6450456012,138.23,52.1635541584,297.28,117.8288144029,111.5134981641,317.2344939174,167.4575199359,281.3204544078,17.8271424056,141.4522721687,296.6666666667,530.5573071537,209.4491541934,87.9742680342
2022-08-22,165.7382246466,133.22,50.2917040666,288.69,114.7863331641,109.6710767159,317.5588344168,162.5622090113,273.0622268453,17.0131404413,141.0743859143,289.9133333333,526.9287874903,205.3058361821,87.9088109895
2022-08-23,165.4019413239,133.62,50.3896718306,289.65,114.4870727143,108.5900641314,309.6960344312,160.6280128416,271.7743365944,17.1599604275,138.3536048829,296.4533333333,518.4428895042,203.5245046856,91.6398625356
2022-08-24,165.6986619028,133.8,50.4904930246,293.52,114.4172452761,108.8532671955,313.4013789244,162.7715807617,271.1353070807,17.2009102196,137.7584340322,297.0966666667,519.081508965,203.3965637494,92.1822209057
2022-08-25,168.171333393,137.28,52.3252485261,298.13,117.4098497733,111.4382972886,317.5981484167,168.2750667705,274.143661407,17.8910640322,137.6450681559,296.07,524.0259717596,206.49667105,92.6591222312
2022-08-26,161.8314036921,130.75,49.5412519719,289.96,111.0256268459,107.7910548299,310.1481454304,161.296008426,263.5652651483,16.2400882691,134.4235878374,288.09,512.1050751589,199.6764349887,91.5182994527
2022-08-29,159.6158900368,129.79,48.9058882213,287.45,110.0679934068,107.5278517659,304.8309269402,158.6938166718,260.7535352877,15.781650353,133.8567584558,284.82,512.6082298855,199.1253048019,93.6222758884
2022-08-30,157.1728906045,128.73,48.1649475599,285.42,109.6390534289,107.5466519848,301.7742634458,156.6898299186,258.5316788245,15.4490581394,132.4302378455,277.7,505.9027255476,198.1903518065,90.0595424572
2022-08-31,155.5013646771,126.77,47.4725152089,280.8,108.8809269563,106.9074445435,296.0639049563,162.4425680112,257.0569953312,15.0755161337,130.314074821,275.61,502.5064311426,195.5626418089,89.3862699977
2022-09-01,156.2332754382,127.82,46.797203438,282.43,110.2774757216,107.6406530791,303.828419942,164.8652982651,256.0050544393,13.919932977,131.9200914021,277.16,507.0251476301,196.9601504968,87.7778969002
2022-09-02,154.1067779566,127.51,47.5780921196,277.67,108.412085585,106.8886443247,296.1621899561,159.840376257,251.7383035319,13.6302881063,129.577196625,270.21,499.6229675168,194.6276888135,89.3862699977
2022-09-06,152.8407701536,126.11,47.385961165,276.59,107.2150437862,106.916844653,301.5580364462,158.0657014208,248.9757297878,13.4485109805,128.131781702,274.42,500.9098824908,195.4937505355,88.7878055894
2022-09-07,154.255138246,129.48,48.0451034992,281.04,110.2076482834,108.9472682898,306.2560594376,159.9101668404,253.7340418596,13.7012011608,130.0684487557,283.7,504.780303465,197.2455572006,88.0303740725
2022-09-08,152.7715353519,129.82,48.6918809699,283.34,109.150261361,111.4852978358,310.0891744305,161.5751707598,254.156784461,13.9769435788,130.2384975702,289.26,510.421442035,197.5309639045,88.7504015638
2022-09-09,155.6497249665,133.27,49.6877280462,285.77,111.5044435655,112.0211040733,312.2514444266,168.6439598545,259.9965310945,14.3735730714,132.2224004056,299.68,508.9506820648,201.9498470091,90.2372115784
2022-09-12,161.6434806588,136.45,50.3211895102,288.51,111.5942217004,113.3465195029,309.813976431,168.4545282708,262.1495689947,14.4914629457,133.2993762306,304.42,515.6578743696,203.3571973075,91.2751732867
2022-09-13,152.1583128223,126.82,47.9043342849,278.29,105.0503931999,109.4078736518,301.2238674468,152.6718863288,247.7369956534,13.1187452562,130.5408065737,292.13,498.875333856,196.5074364148,89.1431438318
2022-09-14,153.6122436586,128.55,48.5796460559,278.42,105.609012706,109.1540706972,304.3001879412,151.0168524928,247.9631137891,13.115748056,130.8525627335,302.61,494.808309868,196.2515545424,91.331279325
2022-09-15,150.7043819861,126.28,47.5704829728,276.7,103.6438690862,110.7990898474,304.1625889414,149.1025964897,241.2385570596,12.9169337763,129.8417170031,303.75,507.5626523983,192.2755439092,88.6755935128
