Date,AAPL,AMZN,AVGO,BRK-B,GOOG,GOOGL,JPM,LLY,META,MSFT,NVDA,TSLA,UNH,V,XOM
2022-01-14 00:00:00+00:00,170.468017578125,162.13800048828125,55.89154815673828,324.1300048828125,139.44406127929688,139.13597106933594,146.03233337402344,237.3223114013672,330.9036865234375,302.96356201171875,26.899124145507812,349.8699951171875,450.5936279296875,210.17507934570312,65.171630859375
2022-01-18 00:00:00+00:00,167.2471923828125,158.91749572753906,54.15023422241211,320.2900085449219,135.9566192626953,135.66207885742188,139.90948486328125,240.190185546875,317.1949462890625,295.58966064453125,25.861770629882812,343.5033264160156,443.19085693359375,211.1933135986328,66.26885223388672
2022-01-19 00:00:00+00:00,163.7308349609375,156.2989959716797,52.85503387451172,314.75,135.31967163085938,134.7827606201172,137.7452392578125,238.22642517089844,318.6306457519531,296.2538146972656,25.0271053314209,331.8833312988281,444.66180419921875,210.18487548828125,66.29605102539062
2022-01-20 00:00:00+00:00,162.03672790527344,151.66749572753906,51.33209228515625,311.010009765625,133.179443359375,132.9782257080078,136.5706329345703,236.35989379882812,315.6097412109375,294.5641784667969,24.111562728881836,332.0899963378906,445.1232604980469,209.86180114746094,66.44114685058594
2022-01-21 00:00:00+00:00,159.96827697753906,142.64300537109375,49.974090576171875,305.2200012207031,129.77330017089844,130.02952575683594,134.1843719482422,236.2918243408203,302.25994873046875,289.1241149902344,23.3367977142334,314.6333312988281,443.3639831542969,201.6180877685547,65.44367980957031
2022-01-24 00:00:00+00:00,159.190185546875,144.54400634765625,50.756649017333984,303.7300109863281,130.0526123046875,130.4809112548828,134.0641632080078,233.725341796875,307.7833251953125,289.4561462402344,23.33479881286621,310.0,444.4214782714844,197.62353515625,66.00587463378906
2022-01-25 00:00:00+00:00,157.3778076171875,139.98599243164062,50.05937576293945,307.19000244140625,126.42501831054688,126.6214599609375,135.52549743652344,232.7920684814453,299.2489929199219,281.7599792480469,22.28846549987793,306.1333312988281,439.20111083984375,197.7703857421875,67.9464340209961
2022-01-26 00:00:00+00:00,157.2891845703125,138.87249755859375,52.21305465698242,309.260009765625,128.9233856201172,128.91378784179688,136.8111114501953,231.2366485595703,293.7455749511719,289.7882385253906,22.73575782775879,312.4700012207031,440.7297058105469,201.55935668945312,67.25726318359375
2022-01-27 00:00:00+00:00,156.82627868652344,139.6374969482422,50.8250617980957,307.6700134277344,128.80467224121094,128.6863555908203,134.39712524414062,230.12835693359375,293.75555419921875,292.8451843261719,21.909074783325195,276.3666687011719,443.7773132324219,201.83351135253906,68.11873626708984
2022-01-28 00:00:00+00:00,167.76922607421875,143.97799682617188,52.492340087890625,312.8999938964844,132.9629669189453,133.0216064453125,135.59950256347656,238.2750244140625,300.8042907714844,301.0688171386719,22.803647994995117,282.1166687011719,448.0651550292969,223.2260284423828,68.26380920410156
2022-01-31 00:00:00+00:00,172.1522979736328,149.57350158691406,54.9084358215332,313.0199890136719,135.36607360839844,134.96929931640625,137.4400634765625,238.55694580078125,312.3196716308594,303.7253112792969,24.447031021118164,312.239990234375,454.32379150390625,221.43431091308594,68.88045501708984
2022-02-01 00:00:00+00:00,171.98486328125,151.19349670410156,55.54947280883789,313.9599914550781,137.5407257080078,137.30401611328125,139.79852294921875,241.36647033691406,318.04241943359375,301.5571594238281,24.59878921508789,310.4166564941406,450.3244323730469,227.4947052001953,73.29655456542969
2022-02-02 00:00:00+00:00,173.1963348388672,150.6125030517578,56.55320739746094,319.6000061035156,147.67384338378906,147.63442993164062,138.67938232421875,243.84548950195312,322.0304260253906,306.1474914550781,25.201826095581055,301.88665771484375,461.25543212890625,230.49063110351562,73.10610961914062
2022-02-03 00:00:00+00:00,170.30056762695312,138.8455047607422,54.437015533447266,315.2300109863281,142.30104064941406,142.73655700683594,137.5325469970703,237.99310302734375,237.04627990722656,294.2223205566406,23.90988540649414,297.0466613769531,469.8982849121094,226.69186401367188,72.25373840332031
2022-02-04 00:00:00+00:00,170.01455688476562,157.63949584960938,55.309547424316406,314.989990234375,142.66563415527344,142.93907165527344,141.10263061523438,235.5238037109375,236.37828063964844,298.80291748046875,24.28029441833496,307.7733459472656,464.5144958496094,223.60781860351562,73.82250213623047
2022-02-07 00:00:00+00:00,169.2946319580078,157.9355010986328,55.07243347167969,316.510009765625,138.59764099121094,138.857177734375,141.5743408203125,236.76820373535156,224.23484802246094,293.9293518066406,24.688642501831055,302.4466552734375,465.0240478515625,222.40359497070312,74.71115112304688
2022-02-08 00:00:00+00:00,172.4209442138672,161.4134979248047,56.25236892700195,321.44000244140625,138.8719482421875,139.05467224121094,144.238037109375,233.22952270507812,219.51904296875,297.455078125,25.06804084777832,307.3333435058594,474.359130859375,223.16725158691406,72.77967071533203
2022-02-09 00:00:00+00:00,173.8509979248047,161.1894989013672,57.29452896118164,322.3800048828125,141.10647583007812,141.24224853515625,144.83921813964844,236.49598693847656,231.30355834960938,303.949951171875,26.662498474121094,310.6666564941406,478.8680725097656,226.03590393066406,72.43125915527344
2022-02-10 00:00:00+00:00,169.74827575683594,159.0034942626953,55.42201614379883,319.8500061035156,138.26295471191406,138.27760314941406,144.238037109375,232.96707153320312,227.3853759765625,295.3259582519531,25.782901763916016,301.51666259765625,467.92742919921875,221.2257843017578,71.73446655273438
2022-02-11 00:00:00+00:00,166.31625366210938,153.2935028076172,53.74068069458008,319.1400146484375,133.80140686035156,133.95082092285156,142.36050415039062,229.17567443847656,218.8909454345703,288.1572265625,23.910879135131836,286.6666564941406,459.6690979003906,220.34323120117188,73.54066467285156
2022-02-14 00:00:00+00:00,166.55294799804688,155.16700744628906,54.22427749633789,314.2799987792969,134.96853637695312,135.1912384033203,141.0379180908203,229.10731506347656,217.04649353027344,288.1181640625,24.228378295898438,291.9200134277344,456.0830993652344,220.98060607910156,72.41293334960938
2022-02-15 00:00:00+00:00,170.4090576171875,156.510498046875,56.49134826660156,316.20001220703125,136.09129333496094,136.2710723876953,143.10043334960938,238.03965759277344,220.3365936279297,293.4606018066406,26.45283317565918,307.4766540527344,459.7652893066406,223.4126739501953,71.50526428222656
2022-02-16 00:00:00+00:00,170.17236328125,158.10049438476562,55.970272064208984,315.6499938964844,137.15069580078125,137.3977813720703,143.35939025878906,239.73828125,215.8899688720703,293.11798095703125,26.46880531311035,307.7966613769531,461.514892578125,224.393310546875,71.8353271484375
2022-02-17 00:00:00+00:00,166.55294799804688,154.65249633789062,54.263633728027344,313.54998779296875,131.984375,132.21160888671875,140.0574951171875,235.23793029785156,207.08648681640625,284.5348815917969,24.467998504638672,292.1166687011719,452.17987060546875,220.26475524902344,71.72530364990234
2022-02-18 00:00:00+00:00,164.99468994140625,152.60150146484375,54.356414794921875,314.79998779296875,130.1478729248047,130.08090209960938,140.7141876220703,234.5936279296875,205.54115295410156,281.7945251464844,23.6043701171875,285.6600036621094,449.74755859375,218.38189697265625,70.92764282226562
2022-02-22 00:00:00+00:00,162.05577087402344,150.19749450683594,54.11930847167969,314.1600036621094,129.08547973632812,129.49285888671875,140.46446228027344,233.44168090820312,201.473388671875,281.5889892578125,23.35276985168457,273.84332275390625,444.6522216796875,217.0384063720703,70.10247802734375
2022-02-23 00:00:00+00:00,157.86434936523438,144.82699584960938,52.96936798095703,309.989990234375,127.27244567871094,127.2728500366211,137.52325439453125,232.64120483398438,197.8542938232422,274.29779052734375,22.351369857788086,254.67999267578125,441.873779296875,211.7722625732422,70.38668823242188
2022-02-24 00:00:00+00:00,160.49757385253906,151.35800170898438,54.357357025146484,308.2799987792969,132.3484649658203,132.3632354736328,133.69419860839844,237.29776000976562,206.97682189941406,288.31256103515625,23.710203170776367,266.92333984375,438.28778076171875,213.09617614746094,69.49736022949219
2022-02-25 00:00:00+00:00,162.57847595214844,153.7884979248047,55.10804748535156,319.239990234375,134.18995666503906,134.12738037109375,136.85736083984375,244.8829345703125,209.84817504882812,290.97467041015625,24.118549346923828,269.9566650390625,457.3809814453125,215.028076171875,71.36772155761719
2022-02-28 00:00:00+00:00,162.84475708007812,153.56300354003906,55.05462646484375,321.45001220703125,134.560546875,134.72340393066406,131.15072631835938,244.0043182373047,210.3965301513672,292.4230651855469,24.34619140625,290.1433410644531,457.4963073730469,211.9390106201172,71.89950561523438
2022-03-01 00:00:00+00:00,160.95118713378906,151.14199829101562,53.4314079284668,316.8399963378906,133.83932495117188,133.7303466796875,126.20249938964844,243.56504821777344,202.87916564941406,288.6649169921875,23.439634323120117,288.1233215332031,457.8616638183594,204.9273223876953,72.58714294433594
2022-03-02 00:00:00+00:00,164.264892578125,152.05250549316406,54.89905548095703,323.6400146484375,134.42137145996094,134.23910522460938,128.81997680664062,248.1239471435547,207.4852752685547,293.79327392578125,24.185571670532227,293.2966613769531,466.6391906738281,204.44679260253906,73.83405303955078
2022-03-03 00:00:00+00:00,163.93943786621094,147.89849853515625,54.22614669799805,327.739990234375,133.97897338867188,133.56875610351562,127.90431213378906,252.4876251220703,202.3607177734375,289.6142578125,23.6802921295166,279.7633361816406,467.802490234375,203.2209930419922,74.3016586303711
2022-03-04 00:00:00+00:00,160.92161560058594,145.64100646972656,55.855934143066406,325.3399963378906,131.79832458496094,131.58067321777344,124.30646514892578,256.6169738769531,199.45944213867188,283.6833801269531,22.903396606445312,279.42999267578125,479.3968200683594,196.4152069091797,77.0980453491211
2022-03-07 00:00:00+00:00,157.10494995117188,137.4530029296875,53.48576736450195,322.7200012207031,126.15469360351562,126.06634521484375,119.50625610351562,255.41624450683594,186.90724182128906,272.9667053222656,21.321651458740234,268.1933288574219,468.0716552734375,187.0107879638672,79.87611389160156
2022-03-08 00:00:00+00:00,155.27056884765625,136.01449584960938,53.9777946472168,318.5199890136719,126.96669006347656,126.7905502319336,118.66459655761719,253.74691772460938,189.71876525878906,269.9719543457031,21.483421325683594,274.79998779296875,455.179443359375,188.001220703125,80.48123168945312
2022-03-09 00:00:00+00:00,160.70465087890625,139.2790069580078,55.95246124267578,325.3999938964844,133.53805541992188,133.09043884277344,123.41856384277344,256.5389099121094,197.90414428710938,282.3524169921875,22.98128318786621,286.3233337402344,466.82183837890625,195.8955078125,75.90614318847656
2022-03-10 00:00:00+00:00,156.33567810058594,146.8175048828125,55.081809997558594,325.29998779296875,132.35696411132812,132.10240173339844,121.95722198486328,259.69207763671875,194.62400817871094,279.5044250488281,22.625795364379883,279.4333190917969,472.4652099609375,194.14012145996094,78.26244354248047
2022-03-11 00:00:00+00:00,152.59793090820312,145.52450561523438,54.155860900878906,326.6000061035156,130.15585327148438,129.54971313476562,119.21027374267578,259.9653625488281,187.0468292236328,274.1019592285156,22.068588256835938,265.1166687011719,465.5998229980469,192.9044952392578,77.85902404785156
2022-03-14 00:00:00+00:00,148.5445556640625,141.85299682617188,53.21397018432617,329.9800109863281,126.43050384521484,125.639892578125,120.39413452148438,262.6011657714844,186.0697784423828,270.5493469238281,21.2996826171875,255.4566650390625,470.46923828125,196.4544677734375,75.07180786132812
2022-03-15 00:00:00+00:00,152.9529571533203,147.3665008544922,55.55321502685547,332.54998779296875,129.34286499023438,128.8788604736328,122.5306625366211,268.907470703125,191.45355224609375,281.03118896484375,22.940343856811523,267.2966613769531,480.1019287109375,202.15206909179688,70.79927825927734
2022-03-16 00:00:00+00:00,157.39097595214844,153.10400390625,56.89902877807617,336.1099853515625,133.3629913330078,132.9512939453125,128.00607299804688,269.8641662597656,203.01873779296875,288.11688232421875,24.461179733276367,280.07666015625,480.439453125,207.77117919921875,70.53340148925781
2022-03-17 00:00:00+00:00,158.40673828125,157.23899841308594,56.48197555541992,344.9700012207031,134.27073669433594,133.5084228515625,129.62461853027344,278.7184143066406,207.21609497070312,288.9291687011719,24.73079490661621,290.5333251953125,488.88604736328125,209.3206329345703,72.41293334960938
2022-03-18 00:00:00+00:00,161.720458984375,161.25050354003906,57.20736312866211,342.4100036621094,136.46636962890625,135.7892608642578,129.57839965820312,280.7977600097656,215.84014892578125,294.0281982421875,26.41539764404297,301.7966613769531,488.01824951171875,214.8711700439453,72.12870788574219
2022-03-21 00:00:00+00:00,163.10116577148438,161.4915008544922,56.73372268676758,349.6600036621094,136.1441650390625,135.76531982421875,129.1621551513672,282.750244140625,210.8551483154297,292.7852478027344,26.69599723815918,307.0533447265625,489.50323486328125,212.8411865234375,75.36518859863281
2022-03-22 00:00:00+00:00,166.49378967285156,164.88900756835938,57.68197250366211,349.92999267578125,139.933837890625,139.52252197265625,131.9091339111328,278.2401123046875,215.99964904785156,297.580810546875,26.486295700073242,331.32666015625,487.2469177246094,214.24354553222656,75.0351333618164
2022-03-23 00:00:00+00:00,167.8646240234375,163.4080047607422,56.55350112915039,348.1600036621094,138.1641845703125,137.9339599609375,129.28240966796875,277.4298095703125,212.81922912597656,293.10821533203125,25.597564697265625,333.03668212890625,485.23162841796875,210.52682495117188,76.2178726196289
2022-03-24 00:00:00+00:00,171.6714324951172,163.64950561523438,59.10575485229492,352.3699951171875,140.96580505371094,141.22232055664062,130.12408447265625,280.8465881347656,218.910888671875,297.6199951171875,28.109983444213867,337.97332763671875,495.09576416015625,213.10598754882812,76.44707489013672
2022-03-25 00:00:00+00:00,172.31248474121094,164.77349853515625,59.33598327636719,358.760009765625,141.1748046875,141.32305908203125,131.26171875,282.1449279785156,221.15414428710938,297.2088623046875,27.65263557434082,336.8800048828125,494.6811218261719,214.204345703125,78.11576080322266
2022-03-28 00:00:00+00:00,173.18035888671875,168.99049377441406,59.714332580566406,359.57000732421875,141.6022491455078,141.10610961914062,130.2905731201172,284.7221984863281,222.91880798339844,304.0793151855469,28.178884506225586,363.9466552734375,494.8450622558594,216.49903869628906,75.92447662353516
2022-03-29 00:00:00+00:00,176.49403381347656,169.31500244140625,60.52483367919922,355.1199951171875,142.89906311035156,142.15350341796875,130.5772705078125,281.5299377441406,229.1699981689453,308.68896484375,28.615264892578125,366.5233459472656,492.46337890625,223.70684814453125,75.52105712890625
2022-03-30 00:00:00+00:00,175.32044982910156,166.30099487304688,59.54545211791992,357.6099853515625,142.2950439453125,141.58790588378906,129.98533630371094,282.9942932128906,227.16603088378906,307.1719665527344,27.6506404876709,364.663330078125,502.19256591796875,219.6175079345703,76.8138198852539
2022-03-31 00:00:00+00:00,172.2039794921875,162.99749755859375,59.41240310668945,352.9100036621094,139.30738830566406,138.7239990234375,126.08224487304688,279.5579833984375,221.6925048828125,301.74029541015625,27.24721336364746,359.20001220703125,491.7305908203125,217.4796905517578,75.72277069091797
2022-04-01 00:00:00+00:00,171.9081268310547,163.55999755859375,59.157657623291016,351.8800048828125,140.35531616210938,139.8043212890625,125.14814758300781,285.7081298828125,224.175048828125,302.82659912109375,26.674028396606445,361.5299987792969,494.25689697265625,221.9808807373047,76.20869445800781
